,business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
66,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,MASAMADRE PIZZA (Fabrica de Pizzas),"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115943633588497175624"">MASAMADRE PIZZA USERA</a>'], 'photo_reference': 'AelY_CvK7PwIK_kIHHVO1KfLcsoBTRd4_rjrP0Pf38EAvwqoFIJIDf9EuYq9ZWTKs4x0SBrrUimerbG1fARjPl5v2CLV3We2_YQboYeGnyqE5PvShfFDjMahjjb3ZhG6XMDxafVHkD4IJTjzCsswRTdnl6iT_owCnczcY1femSUyfsdqMKrx', 'width': 1600}]",ChIJRQLrGrEnQg0R6xAArXzu-sA,1.0,3.8,ChIJRQLrGrEnQg0R6xAArXzu-sA,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",284.0,"Calle de Marcelo Usera, 135, Madrid",40.3851997,-3.7108739,40.3865832802915,-3.709522819708497,40.3838853197085,-3.712220780291502,False,"97PQ+3M Madrid, Spain",8CGR97PQ+3M,
67,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Telepizza Manuel Noya - Comida a domicilio,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100446515873269337249"">Telepizza Manuel Noya</a>'], 'photo_reference': 'AelY_CvR_gkykPfGVwI4ZKGFnAvQFcRIzMxSnfvX3YOU1dpJwbd7sgkUlWR52c9IL64wV3_qudfU_-Dr0MsflwU3kaHi5VZ209-ZM6EXEEE5pJeEc_QqdZF4JHeM4WyHD_8zJIiZ1t_NS-gy7C-PdgdMVWYCDrqzLGKfi84DpWSWNlAKouve', 'width': 2400}]",ChIJa9REpbAnQg0RAC74pDCm41E,1.0,3.5,ChIJa9REpbAnQg0RAC74pDCm41E,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",591.0,"Calle de Manuel Noya, 15-17, Madrid",40.3863845,-3.7124529,40.38782088029149,-3.711088219708498,40.3851229197085,-3.713786180291502,True,"97PQ+H2 Madrid, Spain",8CGR97PQ+H2,
68,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Döner Kebap Usera,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107767659724788006469"">Sadia R</a>'], 'photo_reference': 'AelY_CvuZsAo2UTKzCgdKDXyOnAE1T70_6zLM87e6CZW0c2cs0kQHCeQqLOTMMnbfDBj3Srm7Q7JKjRPkxWvMwvBVG_1g6-u4pgNm78yXQKzmI5c-dBMSEXLKdPXTZHAqnbs8dbFL-QRSL8hT5IS6Q3pYhPRzWKn0K0aNG8Tp6XLwrlqAbL6', 'width': 4032}]",ChIJl28dvbAnQg0RBixwjdEiuyQ,1.0,3.7,ChIJl28dvbAnQg0RBixwjdEiuyQ,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",156.0,Spain,40.3860287,-3.7122815,40.38742138029149,-3.710963119708498,40.38472341970849,-3.713661080291502,True,"97PQ+C3 Madrid, Spain",8CGR97PQ+C3,
69,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Rincón Colombiano,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118053519842299083609"">Emilson Sanchez</a>'], 'photo_reference': 'AelY_CvpuKm_yC0JArL4H6RsC2TqDdveeleHaokgeGtO9uwN_3wstjVcRTyXbU_pHNo5hONBQYlfIEsTupJXeQ4oH5OEyveqnD6NIxeQC_fP6qEc6-84dgo1RKzP30MbscrOLOWMOmfR5LRn1T4aS8FzrVgDsg8-SKL-8WqNplUUls802c8R', 'width': 4000}]",ChIJSwgQ0lQnQg0RjEd9WUoHidM,1.0,4.3,ChIJSwgQ0lQnQg0RjEd9WUoHidM,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",540.0,"Calle de Enrique Fuentes, 19, Madrid",40.3860363,-3.7114916,40.3874457302915,-3.710152669708498,40.3847477697085,-3.712850630291503,False,"97PQ+CC Madrid, Spain",8CGR97PQ+CC,
70,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bravazo,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109241198965675732298"">Bravazo</a>'], 'photo_reference': 'AelY_CsxONmDYR9aGXcPWd8jiXsp-zeapvPLAzUe-C65a4rvvsLHHoHRAjJWkZsi6LS-tjNeICl7Mrq9EUhds2_rMR1FMeJ_DwtAw-J-nRCfF1xDICwixR5jiecM-gJi4UeurKC9KfUuBDalw_pJjVhDdpfe8qP2gbsuXJ-kr61cGeV28Lw', 'width': 1200}]",ChIJtfv4AI8nQg0RYAiLPnVAVuY,,4.9,ChIJtfv4AI8nQg0RYAiLPnVAVuY,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",69.0,"Calle Madridejos, Calle de Enrique Fuentes, 2 esquina, Madrid",40.38609599999999,-3.710776,40.38749598029149,-3.709475369708497,40.3847980197085,-3.712173330291501,False,"97PQ+CM Madrid, Spain",8CGR97PQ+CM,
71,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Bar de Ana,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106580891375081095226"">Bar de Ana</a>'], 'photo_reference': 'AelY_Csnw0ubPmQYTcfdZfwtWr_0i91vXXqGN10AC-IiwZ5Ws83hshCTIpdy5Bal9JeKlpgyQOcj0JiL3UJf1CtuuO2jenK2JzoD_0PSv4YClOJ7jHnuVX9bUJg547bj_vKkpG46wXFif7wXMOFd4sWKi86LQCy-WqopQvOFRW1B24mnm40r', 'width': 4032}]",ChIJmaSqfisnQg0RTRien0c1L-M,,5.0,ChIJmaSqfisnQg0RTRien0c1L-M,GOOGLE,"['cafe', 'bar', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",15.0,"Paseo de Santa María de la Cabeza, 135, Madrid",40.38849069999999,-3.7132524,40.3899530302915,-3.712061569708497,40.3872550697085,-3.714759530291501,True,"97QP+9M Madrid, Spain",8CGR97QP+9M,
72,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Spyros Gyros House,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116411256197320921431"">YAS XXI MUSIC LIFE Official Channel</a>'], 'photo_reference': 'AelY_CvUBU7eVUqJKZlmRkiji-dhVCVefDKQ7lpuMFKYtHwkX-MY2YLEfxia4CxLH-kiuS-JXjvD8aCWK9jSivcDcM-O72S6OirR_--dTvwripeqpeL3e31fQzCHSWfPpkcMr9cQqtBoljdkhzg4GQdJU4YIUdok-l1y53HuX4gmpokgkVv7', 'width': 4000}]",ChIJe6kob38nQg0R-a6KKg6euPk,,4.8,ChIJe6kob38nQg0R-a6KKg6euPk,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",164.0,"Paseo de Santa María de la Cabeza, 135, Madrid",40.3885168,-3.7132288,40.3899774802915,-3.712035669708498,40.3872795197085,-3.714733630291502,,"97QP+CP Madrid, Spain",8CGR97QP+CP,True
73,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cevichería La Concha de los Mares 2,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105948603540866392742"">Ecker mat</a>'], 'photo_reference': 'AelY_CuHcWZZBP2s-GqjWg6PGY-_pAboJFEfHAau1Ivv-CglAgBI77MmatUSkI59Dfu1Y_3ep3NKv-fHfXd32ol84HtV25wDKJ8L91jUD9ZgMNXQtKx_NLFi_3142ALVdhddd7IuO3RruzXOxShlRVWlhMEhsbNN_EzSdVlFZbeRiNsHesr5', 'width': 3024}]",ChIJ8dQbKNsnQg0RGGIFzlXhTUE,,4.1,ChIJ8dQbKNsnQg0RGGIFzlXhTUE,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",34.0,"Calle de Marcelo Usera, 162, Madrid",40.3854748,-3.713822499999999,40.38692168029149,-3.712404669708498,40.38422371970849,-3.715102630291502,True,"97PP+5F Madrid, Spain",8CGR97PP+5F,
74,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,MASTER POLLO,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109991447853354817110"">Antonio</a>'], 'photo_reference': 'AelY_Cur0C7l78aRHBm8nGNVSUJbZFJV0K3M5LEWA91xH9VuDroQPxEfDkdcPLjEBqA4QH8pWKZB_hAMZfoWOECJhRuW6O7BhdGq1n-Jv1ZO2M36zPu4CUik7H_cMx55rZzm1TRJjXDvI5h_DT4159WPdg-lQrqRMMXdQ9DCwBLvwsPyjo0B', 'width': 4000}]",ChIJiQ9tf2MnQg0RNebWaYjJZOk,1.0,4.0,ChIJiQ9tf2MnQg0RNebWaYjJZOk,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",152.0,"Calle de Marcelo Usera, 136, 138, Madrid",40.38535359999999,-3.7109043,40.38665548029149,-3.709590919708498,40.3839575197085,-3.712288880291502,True,"97PQ+4J Madrid, Spain",8CGR97PQ+4J,
75,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Real turkito,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109973912741889784833"">Real turkito</a>'], 'photo_reference': 'AelY_Css_TJgal2vsFYuqzLMUG2tjn_EmmDRQOPnRh48pzhdsx4VLjY8AV5xTNc_llVLPOkIO2YrdKXH3uV-M4Nre8oiAf0w-uHEFWi7h_K2IPpjxRNq7s7GknGxPSOZUKt6AGqn8zfed8kv8L7qkuYg2kI08x246tBM_wp7CORP-tQDI6np', 'width': 3024}]",ChIJ9_5iPRknQg0RYsZAfLUcb_E,1.0,4.0,ChIJ9_5iPRknQg0RYsZAfLUcb_E,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",109.0,"Calle de Marcelo Usera, 145, Madrid",40.3850479,-3.7125356,40.38645453029149,-3.711185919708499,40.3837565697085,-3.713883880291503,True,"97PP+2X Madrid, Spain",8CGR97PP+2X,
76,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pollo Rico,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103656156724837992342"">DexterM</a>'], 'photo_reference': 'AelY_CsYqXbG3FdkDKwJGRaSW9h0jprxCBiomN1ABCqf_VvtIG5RrsN5tw0fU0-BjCWlL5mCmv9xny_G5FfkmNWwNkW2BQYCzXMHp0l0WrAi0uxCYEKwkSht_f0LIurF4hUzkBbYEFuMjzMFwTaFOgQRV-i69Kr23z44XalK8wF60joLDRKa', 'width': 4208}]",ChIJiy7rHbEnQg0RdL63hfB8NSQ,1.0,4.0,ChIJiy7rHbEnQg0RdL63hfB8NSQ,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",903.0,"Calle de Madridejos, 15, Madrid",40.3855718,-3.7103819,40.3869328302915,-3.709054719708498,40.3842348697085,-3.711752680291502,True,"97PQ+6R Madrid, Spain",8CGR97PQ+6R,
77,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Sabroso,"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103285453416378315347"">Claudia Mora</a>'], 'photo_reference': 'AelY_CuZ6ckHTUEVoC6zszOaZBKC48gXvcY3ujeNSItgLR2sWdQldzM-4kPM5ADHEWLAkmH1C0WSByFy45HcNiT29YW3AigXgWw3iHFsylcdI4VWZMIfkx8CniQCyJvz9yjQgpzuvjFbmCCaju-qZa0jRgCwTNqqt2nq6FWo6AjUk1sDZc5L', 'width': 2016}]",ChIJ74incGonQg0R2jHflv894wQ,,4.1,ChIJ74incGonQg0R2jHflv894wQ,GOOGLE,"['restaurant', 'liquor_store', 'point_of_interest', 'food', 'store', 'establishment']",82.0,"Calle de Marcelo Usera, 132, Madrid",40.38541240000001,-3.710629199999999,40.3867046802915,-3.709268469708498,40.3840067197085,-3.711966430291502,False,"97PQ+5P Madrid, Spain",8CGR97PQ+5P,
78,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Web,,ChIJUXmE_XYnQg0RwE4AmvB4h6g,,,ChIJUXmE_XYnQg0RwE4AmvB4h6g,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,"Calle de Elisa, 11, Madrid",40.3861692,-3.7096878,40.3875039302915,-3.708407369708498,40.3848059697085,-3.711105330291502,,"97PR+F4 Madrid, Spain",8CGR97PR+F4,
79,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"Teo Kebap Pollo Asado, Usera","[{'height': 694, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110333112687030521707"">Teo Kebab Usera</a>'], 'photo_reference': 'AelY_Cuufqpwkh6yp_VjjpS724ef6Qk0_G8StDZ2F1T0lczyqhsISO6GQjbxrUStlN5hxCWYMCYWpiE6h3_NoAIsVDGpU5I3P0uQD90bqyGXscv1LtFxicVEAV4niDSneNVMR_Zgm6VWRIYzzIoy--1d2zzw0pnsJhckxITOywa73YG6XUzf', 'width': 829}]",ChIJ1y30wH4nQg0R4w8RVnvNwno,,3.4,ChIJ1y30wH4nQg0R4w8RVnvNwno,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",46.0,"Calle de Marcelo Usera, 130, Madrid",40.3853777,-3.710439699999999,40.38670048029149,-3.709085269708497,40.3840025197085,-3.711783230291501,True,"97PQ+5R Madrid, Spain",8CGR97PQ+5R,
80,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Fogon De Usera,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103644858766260406648"">Un opinante delirante</a>'], 'photo_reference': 'AelY_CtKkF8FHM5l9D7YwJr5gKL6_UMap_bhFOAGVQG-Xp7vFyrdEHUUAavSF30pvCHJA69FYsY2iGyloy3tfJCKh96XrVLQ4Qe9GDumwutsE3vDDHzJdgEELvOjx_rXhmA5tzK6GFC73Nf3GG0Kte8z5HS1xaxbTTdIA1K3V7vfV0HOYmcn', 'width': 4128}]",ChIJFZWXBLQnQg0RuC81wH4SkpA,1.0,4.4,ChIJFZWXBLQnQg0RuC81wH4SkpA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",605.0,"Calle de Ramón de Madariaga, 10, Madrid",40.38788489999999,-3.7076322,40.38917193029149,-3.706325719708497,40.3864739697085,-3.709023680291502,,"97QR+5W Madrid, Spain",8CGR97QR+5W,
81,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Burger King,"[{'height': 834, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109189040469676824464"">Burger King</a>'], 'photo_reference': 'AelY_CtWq79Gh9wFqHywBjSI7-dp06SbBnZ7TGJF-TLyTTyM0QbsdAD-kR_D_GhV3obZRpqeoAIbNFSk6eaOg4vpbnJo5aJnAcDVyqX1jkMVsEx4lphZiiTq8_3m-BzwdNAGVOLrLnVkeF2l6yuWXy4pllVkweMjJ8yyS5W3p8LE5ekSTKUV', 'width': 1483}]",ChIJ0QZb9LMnQg0R3x335Es54AE,1.0,3.4,ChIJ0QZb9LMnQg0R3x335Es54AE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1937.0,"Metro Usera, Calle de Marcelo Usera, 109, Madrid",40.3854619,-3.7084262,40.3868629802915,-3.707000419708498,40.3841650197085,-3.709698380291502,True,"97PR+5J Madrid, Spain",8CGR97PR+5J,
82,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Zagros,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114948240160059562673"">NomadicAtHeart Susanna</a>'], 'photo_reference': 'AelY_Cujz63TolRA9aPF4xS5Z_kIIVrMixrwzN82ctF_jwKA5LVDNj9sCTxeI0EyMkAEM_YCr4Yg3VFKTU3In3taPXfb3ZXDU3nbz-vHx9fCkQmw-W1ArOHZqF_YwNd-Tk55vHScKUYXZ05E6pMLvA5M3tQ5U9wiFYt5BdXmYns9rDQj71Zt', 'width': 3024}]",ChIJf17927MnQg0RNo9Fs6xpQmA,1.0,4.4,ChIJf17927MnQg0RNo9Fs6xpQmA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",281.0,"Calle de Marcelo Usera, 94, Madrid",40.38571659999999,-3.707619299999999,40.38702738029149,-3.706269819708498,40.38432941970849,-3.708967780291502,True,"97PR+7X Madrid, Spain",8CGR97PR+7X,
83,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Fogón,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107420869991125951934"">José Luis Jambay Hernández</a>'], 'photo_reference': 'AelY_CvZs5UC0ihiW1aaCj8A9kXiTQhwWEiPZwLbcMAnESi-vlVhBcN741LtBx_NVHDs3i4q2NKP2wGRz6MBWf81f23GXjRbUSRAmkJp9OC22LEwRmQa-AUIAfS2upD9c74hM442FDvVZpuSbBmEkgZAv80CKDaTbhHANZ92OALSjO_RPt_o', 'width': 4032}]",ChIJXdrMOrEnQg0R-N7HwI-zpis,2.0,3.7,ChIJXdrMOrEnQg0R-N7HwI-zpis,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",396.0,"Calle de Elisa, 15, Madrid",40.3857928,-3.7096878,40.38713723029149,-3.708363069708497,40.38443926970849,-3.711061030291502,False,"97PR+84 Madrid, Spain",8CGR97PR+84,
84,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Taberna candela,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109592865458172616651"">Taberna candela</a>'], 'photo_reference': 'AelY_CvhQqZdPWQ1Cc8n22M-xte2Q2EA_GnDNVIVrxPX3Zy6slOeBMdaLXhNN4jrTlTZvxBJI6septevtK7TcOlz1nuzakF-oTc1Dczx-fEYSOF3N_8dTYy-FEYEaNQDTwGrnAM4QEZz9PGzgH-MU4i6_hLjZujD_brVglN0ue4jtXqjzsQM', 'width': 2160}]",ChIJT7oh-bEnQg0RU_1NIJu3B5U,1.0,4.3,ChIJT7oh-bEnQg0RU_1NIJu3B5U,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",81.0,"Calle de Gabriel Usera, 7, Madrid",40.3865543,-3.7088113,40.3878776802915,-3.707534019708498,40.3851797197085,-3.710231980291502,True,"97PR+JF Madrid, Spain",8CGR97PR+JF,
85,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar Chernobil,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106382689753549754688"">Jean-Pierre PRAK</a>'], 'photo_reference': 'AelY_CtAEDIIA9whLiHS-O37znZUBoTy4JIPOfi0tMcjxIg6z7Vsn_xWw9mYjsDIMz85EYpv422UxrRYCGPLnq2UDi4eiqdgqYVmyfpAVmRP3EwA6XClC_wyDinISTXQfBkz-42ZBGExBLG429ChZrGektsJ0LQAUKwQUhDlnauJGGMvvQvq', 'width': 4032}]",ChIJZ1w8RLEnQg0Rp_b57fL5_PI,,4.0,ChIJZ1w8RLEnQg0Rp_b57fL5_PI,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",112.0,"Calle de Gabriel Usera, 9, Madrid",40.38638769999999,-3.708871599999999,40.38771198029149,-3.707563969708497,40.3850140197085,-3.710261930291501,False,"97PR+HF Madrid, Spain",8CGR97PR+HF,
86,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Web,,ChIJUXmE_XYnQg0RwE4AmvB4h6g,,,ChIJUXmE_XYnQg0RwE4AmvB4h6g,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Calle de Elisa, 11, Madrid",40.3861692,-3.7096878,40.3875039302915,-3.708407369708498,40.3848059697085,-3.711105330291502,,"97PR+F4 Madrid, Spain",8CGR97PR+F4,
87,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pabellón Gathering Edge,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113249749423231834595"">Pabellón Gathering Edge</a>'], 'photo_reference': 'AelY_CtadRwZSYvKuKu0I8sgxiOD7WAh57VeCZ0ZhxKAk620_Fw9LJ_rLXJnik-qhqsbK8DvJ8E-LBRZIezejjEgNhLetqCPCnY69xHo8UroRSTMdqFRKHyQXnzKrpzq_GjO4UL-kSEVWAo1tp3B1hZZRg3vmE4uH86oYmKpp-oehxjVLXmY', 'width': 600}]",ChIJ_Vd30LMnQg0RBQ75dYvbYQo,,4.0,ChIJ_Vd30LMnQg0RBQ75dYvbYQo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",43.0,"Calle de José Anespere, 38, Madrid",40.3860584,-3.7087818,40.38740183029149,-3.707492169708497,40.3847038697085,-3.710190130291502,False,"97PR+CF Madrid, Spain",8CGR97PR+CF,
88,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bravazo,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109241198965675732298"">Bravazo</a>'], 'photo_reference': 'AelY_Cv7_sY14_zNYOL6i3ocjBsofXRWt9EnDhZ10Mzjjpiojf644fVF5NsLmnutKNmUnzPAt6zknZnkjjmz6eECIhWJ2HyeNp7UCkaVJPzVH9CnB11QDpHkLgMD8WH9IOxae-uoHX0u1zPCL1Ih-mQ_4_W3Qd6D6yO0vCpR8m8EwsQw_nU', 'width': 1200}]",ChIJtfv4AI8nQg0RYAiLPnVAVuY,,4.9,ChIJtfv4AI8nQg0RYAiLPnVAVuY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",69.0,"Calle Madridejos, Calle de Enrique Fuentes, 2 esquina, Madrid",40.38609599999999,-3.710776,40.38749598029149,-3.709475369708497,40.3847980197085,-3.712173330291501,False,"97PQ+CM Madrid, Spain",8CGR97PQ+CM,
89,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Taberna Andaluza Sacromonte,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106382678563328033332"">Taberna Andaluza Sacromonte</a>'], 'photo_reference': 'AelY_CsYZ3Tmyef6fxFsaXKxJ5l3QWR7qbe7d7AKUzTfXdyaKugKd4N2ULgDHXCni9ZwSg-yhpoA9mRk8F5GXm-ttMJy96CwtqqMFWyEb3WqEnpv0REQUs2Chd948D6k1t_pePGx9tFmLt0GWMJCJMXnqEPaLdZrn_4yNQGVgfdaqaDlw-ay', 'width': 2048}]",ChIJG4JT57MnQg0R3o9ErHjMWpc,1.0,4.7,ChIJG4JT57MnQg0R3o9ErHjMWpc,GOOGLE,"['liquor_store', 'bar', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",388.0,"Calle Mercedes Manjón, 3, Madrid",40.38598669999999,-3.7076781,40.38734268029149,-3.706281319708498,40.3846447197085,-3.708979280291503,False,"97PR+9W Madrid, Spain",8CGR97PR+9W,
90,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mesón Zhengxin Chicken,"[{'height': 3520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107635846431196658483"">Diana</a>'], 'photo_reference': 'AelY_Ct2_VJxPdqxbwXJsrGpuMrdX5lRYEFjr0RsgGbwD7usv-Mq2Hgwr-wleN66VIFqqUoAXE0N-Sxo38_PovHgK6Qji7hz-9iKcGP7E_ewTetrZbccnPtejfEI3xn1JPfOv5O17Tke17M1i60lrFd_L7P9AeOL4OksT6H6rOCD5pVrew2b', 'width': 1986}]",ChIJCeGBWAAnQg0Rd4nWfAj_tSQ,,4.3,ChIJCeGBWAAnQg0Rd4nWfAj_tSQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",67.0,"Calle de Gabino Jimeno, 4, Madrid",40.3865409,-3.707174,40.3878945802915,-3.705776619708498,40.3851966197085,-3.708474580291502,False,"97PV+J4 Madrid, Spain",8CGR97PV+J4,
